shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
29,0,7,0,3,0,13,27,0,0,0,3,4,6,72,200,50.625611074774824,3.0922422968378283,Lille_50.625611_3.092242,Lille
27,0,9,0,3,0,9,38,0,0,0,5,7,5,57,200,50.625611074774824,3.0957929996046234,Lille_50.625611_3.095793,Lille
22,0,8,0,3,0,8,42,0,0,0,5,11,12,47,197,50.625611074774824,3.0993437023714185,Lille_50.625611_3.099344,Lille
24,0,9,1,3,1,9,39,0,0,0,8,11,11,87,243,50.625611074774824,3.1028944051382137,Lille_50.625611_3.102894,Lille
34,0,11,6,4,1,8,38,0,0,0,10,14,12,112,280,50.625611074774824,3.106445107905009,Lille_50.625611_3.106445,Lille
36,0,10,6,3,3,9,32,0,0,0,9,11,10,124,279,50.625611074774824,3.109995810671804,Lille_50.625611_3.109996,Lille
32,0,7,6,3,3,5,31,0,0,0,10,5,4,195,333,50.625611074774824,3.113546513438599,Lille_50.625611_3.113547,Lille
31,0,5,5,2,2,6,41,0,0,0,7,3,5,193,334,50.625611074774824,3.1170972162053943,Lille_50.625611_3.117097,Lille
14,0,7,0,0,2,12,37,0,0,0,7,2,6,231,374,50.625611074774824,3.1206479189721894,Lille_50.625611_3.120648,Lille
1,0,0,0,0,0,7,26,0,0,0,1,0,1,95,147,50.62786332702708,2.9999240249011545,Lille_50.627863_2.999924,Lille
5,0,2,0,1,0,10,33,0,0,0,3,0,1,110,193,50.62786332702708,3.0034747276679497,Lille_50.627863_3.003475,Lille
5,0,2,0,1,0,11,35,0,0,0,4,0,2,65,152,50.62786332702708,3.007025430434745,Lille_50.627863_3.007025,Lille
5,0,2,0,1,0,9,28,0,0,0,5,2,2,71,162,50.62786332702708,3.01057613320154,Lille_50.627863_3.010576,Lille
4,0,6,0,1,0,6,24,0,0,0,6,4,4,94,184,50.62786332702708,3.014126835968335,Lille_50.627863_3.014127,Lille
4,0,7,0,0,0,9,30,0,0,0,6,5,5,142,246,50.62786332702708,3.0176775387351302,Lille_50.627863_3.017678,Lille
10,0,9,0,1,0,9,39,0,0,1,8,6,4,147,278,50.62786332702708,3.0212282415019254,Lille_50.627863_3.021228,Lille
9,0,9,0,1,0,9,42,0,0,1,10,4,6,146,285,50.62786332702708,3.0247789442687205,Lille_50.627863_3.024779,Lille
12,0,5,0,2,0,9,55,0,0,1,12,5,4,149,310,50.62786332702708,3.0283296470355157,Lille_50.627863_3.028330,Lille
16,0,7,0,2,1,6,45,0,0,1,10,5,2,93,240,50.62786332702708,3.031880349802311,Lille_50.627863_3.031880,Lille
19,0,7,7,2,2,8,45,0,2,0,9,9,2,89,262,50.62786332702708,3.035431052569106,Lille_50.627863_3.035431,Lille
43,0,30,9,4,2,10,49,0,3,0,8,13,1,86,306,50.62786332702708,3.038981755335901,Lille_50.627863_3.038982,Lille
125,2,58,11,4,2,12,41,1,3,1,7,20,3,79,427,50.62786332702708,3.0425324581026962,Lille_50.627863_3.042532,Lille
203,2,78,14,5,3,10,40,3,4,2,9,32,3,105,572,50.62786332702708,3.0460831608694914,Lille_50.627863_3.046083,Lille
264,2,115,10,7,2,10,34,3,2,2,10,37,3,123,678,50.62786332702708,3.0496338636362865,Lille_50.627863_3.049634,Lille
299,3,129,10,7,2,6,28,4,5,2,8,49,4,164,768,50.62786332702708,3.0531845664030817,Lille_50.627863_3.053185,Lille
244,1,124,11,8,3,15,28,4,8,2,6,54,5,172,732,50.62786332702708,3.056735269169877,Lille_50.627863_3.056735,Lille
176,1,107,9,7,1,19,30,2,7,2,4,55,4,201,671,50.62786332702708,3.060285971936672,Lille_50.627863_3.060286,Lille
125,1,83,10,6,1,19,28,3,10,3,6,58,5,361,776,50.62786332702708,3.063836674703467,Lille_50.627863_3.063837,Lille
65,0,50,7,4,1,19,35,2,7,6,7,48,4,329,659,50.62786332702708,3.0673873774702622,Lille_50.627863_3.067387,Lille
42,0,34,5,3,1,11,43,1,4,5,9,37,5,324,593,50.62786332702708,3.0709380802370574,Lille_50.627863_3.070938,Lille
29,0,31,3,3,1,9,41,2,4,4,7,40,6,302,545,50.62786332702708,3.0744887830038525,Lille_50.627863_3.074489,Lille
12,0,16,0,1,1,6,43,2,1,4,5,27,8,127,294,50.62786332702708,3.0780394857706477,Lille_50.627863_3.078039,Lille
22,0,16,0,3,1,10,38,2,0,0,7,26,12,138,308,50.62786332702708,3.081590188537443,Lille_50.627863_3.081590,Lille
25,0,12,1,2,0,11,30,2,0,1,5,24,13,129,282,50.62786332702708,3.085140891304238,Lille_50.627863_3.085141,Lille
43,0,15,1,2,0,8,27,1,0,1,5,11,12,92,244,50.62786332702708,3.088691594071033,Lille_50.627863_3.088692,Lille
55,0,18,1,4,1,10,29,0,0,1,7,9,13,96,285,50.62786332702708,3.0922422968378283,Lille_50.627863_3.092242,Lille
47,0,16,1,3,1,7,40,0,0,1,9,9,9,70,253,50.62786332702708,3.0957929996046234,Lille_50.627863_3.095793,Lille
47,0,18,0,3,1,8,48,0,0,0,8,13,14,56,257,50.62786332702708,3.0993437023714185,Lille_50.627863_3.099344,Lille
32,0,11,1,4,2,10,46,0,0,0,11,11,13,96,282,50.62786332702708,3.1028944051382137,Lille_50.627863_3.102894,Lille
38,0,11,6,4,1,9,43,0,0,0,13,14,10,114,295,50.62786332702708,3.106445107905009,Lille_50.627863_3.106445,Lille
39,0,11,6,3,2,10,33,0,0,0,11,12,8,129,292,50.62786332702708,3.109995810671804,Lille_50.627863_3.109996,Lille
39,0,8,6,3,2,7,30,0,0,0,11,5,1,201,347,50.62786332702708,3.113546513438599,Lille_50.627863_3.113547,Lille
42,0,6,5,2,1,7,37,0,0,0,9,3,4,209,368,50.62786332702708,3.1170972162053943,Lille_50.627863_3.117097,Lille
23,0,8,0,0,1,13,36,0,0,0,7,2,5,248,401,50.62786332702708,3.1206479189721894,Lille_50.627863_3.120648,Lille
1,0,0,0,0,0,3,10,0,0,0,0,0,5,81,109,50.630115579279334,2.992822619367564,Lille_50.630116_2.992823,Lille
1,0,0,0,0,0,4,17,0,0,0,0,0,5,91,127,50.630115579279334,2.9963733221343594,Lille_50.630116_2.996373,Lille
2,0,1,0,1,0,9,26,0,0,0,3,3,1,106,174,50.630115579279334,2.9999240249011545,Lille_50.630116_2.999924,Lille
7,0,4,0,2,0,12,33,0,0,0,5,3,1,117,219,50.630115579279334,3.0034747276679497,Lille_50.630116_3.003475,Lille
7,0,4,0,2,0,13,35,0,0,0,6,3,1,72,177,50.630115579279334,3.007025430434745,Lille_50.630116_3.007025,Lille
8,0,4,0,2,0,11,30,0,0,0,8,5,1,87,200,50.630115579279334,3.01057613320154,Lille_50.630116_3.010576,Lille
7,0,14,0,1,0,9,22,0,0,0,8,7,3,135,249,50.630115579279334,3.014126835968335,Lille_50.630116_3.014127,Lille
7,0,18,0,0,0,12,28,0,0,0,7,10,4,201,334,50.630115579279334,3.0176775387351302,Lille_50.630116_3.017678,Lille
14,0,20,0,1,0,12,35,0,0,1,10,12,4,210,374,50.630115579279334,3.0212282415019254,Lille_50.630116_3.021228,Lille
14,0,24,0,2,1,16,38,0,0,1,11,10,5,211,394,50.630115579279334,3.0247789442687205,Lille_50.630116_3.024779,Lille
16,0,13,0,3,1,13,53,0,0,1,13,8,4,194,382,50.630115579279334,3.0283296470355157,Lille_50.630116_3.028330,Lille
16,0,9,0,3,2,9,40,0,0,1,10,7,3,110,265,50.630115579279334,3.031880349802311,Lille_50.630116_3.031880,Lille
18,0,15,6,3,3,13,44,0,0,0,9,7,2,96,277,50.630115579279334,3.035431052569106,Lille_50.630116_3.035431,Lille
35,0,27,8,3,2,12,53,0,1,0,9,9,2,88,304,50.630115579279334,3.038981755335901,Lille_50.630116_3.038982,Lille
111,2,51,10,3,2,18,42,3,1,0,7,16,3,81,405,50.630115579279334,3.0425324581026962,Lille_50.630116_3.042532,Lille
172,2,71,13,3,2,20,45,5,3,1,7,29,4,109,545,50.630115579279334,3.0460831608694914,Lille_50.630116_3.046083,Lille
249,2,113,10,6,1,19,40,5,3,1,8,54,3,150,720,50.630115579279334,3.0496338636362865,Lille_50.630116_3.049634,Lille
295,3,136,9,6,1,15,28,6,7,1,6,69,4,189,818,50.630115579279334,3.0531845664030817,Lille_50.630116_3.053185,Lille
295,4,165,11,7,2,20,28,6,17,2,6,76,3,206,900,50.630115579279334,3.056735269169877,Lille_50.630116_3.056735,Lille
287,4,166,7,7,1,19,35,5,15,2,4,87,2,235,928,50.630115579279334,3.060285971936672,Lille_50.630116_3.060286,Lille
246,4,134,7,5,2,20,34,7,23,3,6,76,4,372,1008,50.630115579279334,3.063836674703467,Lille_50.630116_3.063837,Lille
180,3,100,5,4,2,19,41,8,19,6,8,68,3,382,933,50.630115579279334,3.0673873774702622,Lille_50.630116_3.067387,Lille
107,0,55,3,3,2,12,50,5,9,5,10,53,4,377,772,50.630115579279334,3.0709380802370574,Lille_50.630116_3.070938,Lille
50,0,35,3,3,2,11,49,5,9,4,8,37,5,364,653,50.630115579279334,3.0744887830038525,Lille_50.630116_3.074489,Lille
9,0,17,1,2,1,5,44,4,1,4,6,24,6,208,377,50.630115579279334,3.0780394857706477,Lille_50.630116_3.078039,Lille
20,0,16,1,3,1,9,46,3,0,0,7,27,10,176,353,50.630115579279334,3.081590188537443,Lille_50.630116_3.081590,Lille
35,0,24,4,4,1,12,36,2,0,1,4,29,13,158,356,50.630115579279334,3.085140891304238,Lille_50.630116_3.085141,Lille
57,0,28,4,4,1,12,30,1,0,1,6,24,14,116,331,50.630115579279334,3.088691594071033,Lille_50.630116_3.088692,Lille
69,0,31,4,6,2,16,33,0,0,1,9,21,16,113,372,50.630115579279334,3.0922422968378283,Lille_50.630116_3.092242,Lille
65,0,29,4,6,2,13,29,0,0,1,10,14,11,90,319,50.630115579279334,3.0957929996046234,Lille_50.630116_3.095793,Lille
55,0,17,0,4,1,10,37,0,0,0,11,13,17,79,289,50.630115579279334,3.0993437023714185,Lille_50.630116_3.099344,Lille
39,0,11,1,5,2,11,41,0,0,0,14,11,13,123,325,50.630115579279334,3.1028944051382137,Lille_50.630116_3.102894,Lille
41,0,10,6,5,1,10,36,0,0,0,14,14,9,126,313,50.630115579279334,3.106445107905009,Lille_50.630116_3.106445,Lille
40,0,9,6,3,1,10,30,0,0,0,15,13,8,133,309,50.630115579279334,3.109995810671804,Lille_50.630116_3.109996,Lille
36,0,6,6,3,1,8,23,0,0,0,13,6,1,181,328,50.630115579279334,3.113546513438599,Lille_50.630116_3.113547,Lille
44,0,4,5,2,0,7,27,0,0,0,11,5,2,183,338,50.630115579279334,3.1170972162053943,Lille_50.630116_3.117097,Lille
29,0,7,0,1,0,7,33,0,0,0,8,4,2,227,377,50.630115579279334,3.1206479189721894,Lille_50.630116_3.120648,Lille
1,0,0,0,0,0,9,18,0,0,0,3,0,3,34,84,50.63236783153159,2.989271916600769,Lille_50.632368_2.989272,Lille
1,0,0,0,0,0,5,9,0,0,0,1,0,3,90,124,50.63236783153159,2.992822619367564,Lille_50.632368_2.992823,Lille
1,0,0,0,0,0,6,15,0,0,0,1,0,3,95,133,50.63236783153159,2.9963733221343594,Lille_50.632368_2.996373,Lille
2,0,1,0,1,0,9,25,0,0,0,3,7,2,108,179,50.63236783153159,2.9999240249011545,Lille_50.632368_2.999924,Lille
8,0,5,0,2,0,15,37,0,0,0,6,7,1,123,245,50.63236783153159,3.0034747276679497,Lille_50.632368_3.003475,Lille
8,0,6,0,3,0,17,40,0,0,0,7,8,1,72,204,50.63236783153159,3.007025430434745,Lille_50.632368_3.007025,Lille
11,0,6,0,3,0,15,37,0,0,0,10,10,1,89,234,50.63236783153159,3.01057613320154,Lille_50.632368_3.010576,Lille
10,0,16,0,2,0,13,31,0,0,0,9,8,3,140,283,50.63236783153159,3.014126835968335,Lille_50.632368_3.014127,Lille
9,0,19,0,1,0,13,30,0,0,0,8,11,4,202,345,50.63236783153159,3.0176775387351302,Lille_50.632368_3.017678,Lille
29,0,26,1,1,0,13,40,0,0,1,11,20,4,210,409,50.63236783153159,3.0212282415019254,Lille_50.632368_3.021228,Lille
28,0,31,1,2,1,16,42,0,0,1,12,18,5,222,442,50.63236783153159,3.0247789442687205,Lille_50.632368_3.024779,Lille
30,0,20,1,2,1,14,46,0,0,1,12,15,4,180,399,50.63236783153159,3.0283296470355157,Lille_50.632368_3.028330,Lille
29,0,15,1,2,2,11,36,0,0,1,12,13,3,107,300,50.63236783153159,3.031880349802311,Lille_50.632368_3.031880,Lille
14,0,15,3,2,2,11,33,0,0,0,12,8,3,96,280,50.63236783153159,3.035431052569106,Lille_50.632368_3.035431,Lille
28,0,26,5,2,1,10,41,0,1,0,14,9,2,98,319,50.63236783153159,3.038981755335901,Lille_50.632368_3.038982,Lille
42,0,37,6,2,1,16,38,3,3,0,13,17,3,126,387,50.63236783153159,3.0425324581026962,Lille_50.632368_3.042532,Lille
76,0,46,8,2,0,18,39,4,4,0,11,32,4,123,447,50.63236783153159,3.0460831608694914,Lille_50.632368_3.046083,Lille
159,0,89,11,5,0,20,35,4,4,0,10,59,4,165,636,50.63236783153159,3.0496338636362865,Lille_50.632368_3.049634,Lille
213,1,120,14,5,0,16,25,8,9,0,5,92,5,193,756,50.63236783153159,3.0531845664030817,Lille_50.632368_3.053185,Lille
325,10,182,22,6,2,16,25,9,38,1,5,105,3,209,1002,50.63236783153159,3.056735269169877,Lille_50.632368_3.056735,Lille
465,17,206,20,7,2,13,29,13,54,1,4,116,2,244,1230,50.63236783153159,3.060285971936672,Lille_50.632368_3.060286,Lille
473,17,198,18,7,4,15,34,23,66,1,7,104,3,435,1466,50.63236783153159,3.063836674703467,Lille_50.632368_3.063837,Lille
405,16,158,12,7,4,15,40,23,61,4,8,78,2,477,1399,50.63236783153159,3.0673873774702622,Lille_50.632368_3.067387,Lille
285,7,94,4,7,3,12,51,20,31,3,11,59,3,491,1168,50.63236783153159,3.0709380802370574,Lille_50.632368_3.070938,Lille
104,0,61,4,6,3,10,54,16,12,3,9,39,5,498,917,50.63236783153159,3.0744887830038525,Lille_50.632368_3.074489,Lille
14,0,19,1,3,1,4,46,8,1,3,7,25,5,297,500,50.63236783153159,3.0780394857706477,Lille_50.632368_3.078039,Lille
20,0,16,1,2,2,8,51,6,0,0,8,28,11,241,447,50.63236783153159,3.081590188537443,Lille_50.632368_3.081590,Lille
33,0,23,4,3,2,11,39,4,0,1,6,28,14,192,409,50.63236783153159,3.085140891304238,Lille_50.632368_3.085141,Lille
57,0,28,4,3,2,13,41,2,0,1,9,24,15,154,404,50.63236783153159,3.088691594071033,Lille_50.632368_3.088692,Lille
70,0,31,4,5,3,17,45,0,0,1,10,21,18,141,430,50.63236783153159,3.0922422968378283,Lille_50.632368_3.092242,Lille
67,0,28,4,6,2,13,36,0,0,1,11,13,12,97,343,50.63236783153159,3.0957929996046234,Lille_50.632368_3.095793,Lille
58,0,15,0,4,1,8,39,0,0,0,11,14,10,78,288,50.63236783153159,3.0993437023714185,Lille_50.632368_3.099344,Lille
38,0,8,1,4,1,8,32,0,0,0,11,10,6,90,260,50.63236783153159,3.1028944051382137,Lille_50.632368_3.102894,Lille
30,0,6,1,2,0,8,25,0,0,0,11,10,2,95,234,50.63236783153159,3.106445107905009,Lille_50.632368_3.106445,Lille
33,0,7,1,1,0,10,19,0,0,0,11,10,3,110,252,50.63236783153159,3.109995810671804,Lille_50.632368_3.109996,Lille
32,0,5,1,2,0,10,13,0,0,0,10,3,2,115,243,50.63236783153159,3.113546513438599,Lille_50.632368_3.113547,Lille
46,0,5,0,2,0,9,20,0,0,0,10,4,3,136,289,50.63236783153159,3.1170972162053943,Lille_50.632368_3.117097,Lille
40,0,7,0,3,0,9,29,0,0,0,7,4,3,162,323,50.63236783153159,3.1206479189721894,Lille_50.632368_3.120648,Lille
98,1,7,4,1,0,6,33,1,0,0,0,0,2,21,183,50.634620083783844,2.9715184027667934,Lille_50.634620_2.971518,Lille
6,0,0,0,0,0,6,31,0,0,0,2,0,3,33,95,50.634620083783844,2.982170511067179,Lille_50.634620_2.982171,Lille
5,0,0,0,0,0,9,32,0,0,0,3,0,2,46,116,50.634620083783844,2.985721213833974,Lille_50.634620_2.985721,Lille
1,0,0,0,0,0,8,23,0,0,0,2,0,3,51,107,50.634620083783844,2.989271916600769,Lille_50.634620_2.989272,Lille
1,0,0,0,0,0,6,14,0,0,0,1,0,3,104,146,50.634620083783844,2.992822619367564,Lille_50.634620_2.992823,Lille
1,0,0,0,0,0,8,13,0,0,0,1,0,3,95,133,50.634620083783844,2.9963733221343594,Lille_50.634620_2.996373,Lille
2,0,1,0,1,0,7,19,0,0,0,3,7,2,102,158,50.634620083783844,2.9999240249011545,Lille_50.634620_2.999924,Lille
7,0,4,0,2,0,11,33,0,0,0,4,7,1,119,217,50.634620083783844,3.0034747276679497,Lille_50.634620_3.003475,Lille
9,0,5,0,3,0,14,40,0,0,0,6,8,1,79,199,50.634620083783844,3.007025430434745,Lille_50.634620_3.007025,Lille
11,0,5,0,3,0,11,38,0,0,0,9,9,1,105,248,50.634620083783844,3.01057613320154,Lille_50.634620_3.010576,Lille
12,0,13,0,2,0,11,42,0,0,0,8,7,3,158,315,50.634620083783844,3.014126835968335,Lille_50.634620_3.014127,Lille
46,1,23,2,2,1,9,27,0,1,0,9,18,4,227,423,50.634620083783844,3.0176775387351302,Lille_50.634620_3.017678,Lille
62,1,31,3,2,1,10,28,0,1,1,10,28,4,227,462,50.634620083783844,3.0212282415019254,Lille_50.634620_3.021228,Lille
62,1,36,3,3,2,14,33,0,1,1,12,27,5,233,490,50.634620083783844,3.0247789442687205,Lille_50.634620_3.024779,Lille
60,1,30,3,3,2,12,36,0,1,1,14,23,4,215,478,50.634620083783844,3.0283296470355157,Lille_50.634620_3.028330,Lille
22,0,18,1,2,1,10,31,0,0,1,14,13,3,129,321,50.634620083783844,3.031880349802311,Lille_50.634620_3.031880,Lille
9,0,16,0,2,1,9,32,0,0,0,14,6,3,121,302,50.634620083783844,3.035431052569106,Lille_50.634620_3.035431,Lille
12,0,22,1,1,0,7,36,0,0,0,14,7,3,137,332,50.634620083783844,3.038981755335901,Lille_50.634620_3.038982,Lille
26,0,30,2,1,0,12,33,3,2,0,13,12,3,180,403,50.634620083783844,3.0425324581026962,Lille_50.634620_3.042532,Lille
35,0,34,2,1,0,18,34,3,3,0,12,27,3,204,465,50.634620083783844,3.0460831608694914,Lille_50.634620_3.046083,Lille
82,0,67,6,3,0,21,36,4,10,0,11,54,3,232,613,50.634620083783844,3.0496338636362865,Lille_50.634620_3.049634,Lille
173,1,107,11,4,0,19,30,10,30,0,8,89,4,220,771,50.634620083783844,3.0531845664030817,Lille_50.634620_3.053185,Lille
417,19,190,19,6,2,18,30,11,96,1,8,108,3,254,1228,50.634620083783844,3.056735269169877,Lille_50.634620_3.056735,Lille
662,31,240,20,9,2,13,39,18,146,1,4,123,4,272,1617,50.634620083783844,3.060285971936672,Lille_50.634620_3.060286,Lille
723,31,257,19,10,4,19,40,33,154,1,3,112,4,471,1937,50.634620083783844,3.063836674703467,Lille_50.634620_3.063837,Lille
649,31,217,13,10,5,20,45,35,135,3,5,84,3,581,1928,50.634620083783844,3.0673873774702622,Lille_50.634620_3.067387,Lille
409,14,140,6,8,4,17,53,33,66,2,7,62,5,622,1541,50.634620083783844,3.0709380802370574,Lille_50.634620_3.070938,Lille
152,3,88,5,5,4,16,50,26,17,2,8,32,5,617,1139,50.634620083783844,3.0744887830038525,Lille_50.634620_3.074489,Lille
49,3,33,2,2,2,7,44,11,3,2,8,18,7,416,692,50.634620083783844,3.0780394857706477,Lille_50.634620_3.078039,Lille
40,2,29,2,3,2,10,47,5,2,0,9,20,12,338,586,50.634620083783844,3.081590188537443,Lille_50.634620_3.081590,Lille
44,0,28,4,6,2,14,41,2,2,1,8,23,13,219,473,50.634620083783844,3.085140891304238,Lille_50.634620_3.085141,Lille
68,0,33,4,6,2,15,56,1,0,1,9,24,15,169,460,50.634620083783844,3.088691594071033,Lille_50.634620_3.088692,Lille
74,0,34,4,8,3,17,56,0,0,1,10,21,16,155,460,50.634620083783844,3.0922422968378283,Lille_50.634620_3.092242,Lille
64,0,26,4,6,2,15,49,0,0,1,11,11,12,99,346,50.634620083783844,3.0957929996046234,Lille_50.634620_3.095793,Lille
49,0,11,0,3,1,12,47,0,0,0,11,4,8,84,274,50.634620083783844,3.0993437023714185,Lille_50.634620_3.099344,Lille
28,0,4,0,3,1,12,30,0,0,0,10,1,4,85,225,50.634620083783844,3.1028944051382137,Lille_50.634620_3.102894,Lille
25,0,4,0,2,0,15,18,0,0,0,10,2,2,127,263,50.634620083783844,3.109995810671804,Lille_50.634620_3.109996,Lille
29,0,5,0,3,0,13,17,0,0,0,8,2,2,115,251,50.634620083783844,3.113546513438599,Lille_50.634620_3.113547,Lille
56,0,6,0,3,0,14,26,0,0,0,9,3,3,133,311,50.634620083783844,3.1170972162053943,Lille_50.634620_3.117097,Lille
53,0,7,2,4,0,17,34,0,0,0,7,3,3,137,330,50.634620083783844,3.1206479189721894,Lille_50.634620_3.120648,Lille
58,0,4,1,1,0,4,38,1,0,0,0,0,3,14,132,50.6368723360361,2.9715184027667934,Lille_50.636872_2.971518,Lille
38,0,2,0,0,0,2,44,0,0,0,0,0,1,8,99,50.6368723360361,2.9750691055335885,Lille_50.636872_2.975069,Lille
16,0,0,0,0,0,2,41,0,0,0,1,0,2,20,86,50.6368723360361,2.9786198083003836,Lille_50.636872_2.978620,Lille
9,0,0,0,0,0,4,39,0,0,0,1,0,2,30,97,50.6368723360361,2.982170511067179,Lille_50.636872_2.982171,Lille
5,0,0,0,0,0,10,41,0,0,1,3,0,2,46,131,50.6368723360361,2.985721213833974,Lille_50.636872_2.985721,Lille
1,0,0,0,0,0,10,33,0,0,1,3,1,2,55,132,50.6368723360361,2.989271916600769,Lille_50.636872_2.989272,Lille
0,0,0,0,0,0,8,21,0,0,1,2,1,2,47,105,50.6368723360361,2.992822619367564,Lille_50.636872_2.992823,Lille
1,0,0,0,0,0,6,19,0,0,1,2,1,3,34,81,50.6368723360361,2.9963733221343594,Lille_50.636872_2.996373,Lille
2,0,1,0,1,0,2,18,0,0,0,2,8,2,39,84,50.6368723360361,2.9999240249011545,Lille_50.636872_2.999924,Lille
4,0,3,0,1,0,5,26,0,0,0,3,7,1,102,171,50.6368723360361,3.0034747276679497,Lille_50.636872_3.003475,Lille
12,0,4,0,3,0,8,33,0,0,0,4,10,1,118,217,50.6368723360361,3.007025430434745,Lille_50.636872_3.007025,Lille
18,0,5,0,3,0,9,38,0,0,0,7,11,1,142,279,50.6368723360361,3.01057613320154,Lille_50.636872_3.010576,Lille
44,0,16,4,4,1,12,44,0,0,0,7,15,1,184,383,50.6368723360361,3.014126835968335,Lille_50.636872_3.014127,Lille
83,1,27,6,6,2,9,33,0,1,0,7,27,2,162,410,50.6368723360361,3.0176775387351302,Lille_50.636872_3.017678,Lille
91,1,34,7,4,2,10,30,0,1,0,9,35,2,189,464,50.6368723360361,3.0212282415019254,Lille_50.636872_3.021228,Lille
87,1,38,7,5,3,14,29,0,1,0,8,34,3,197,470,50.6368723360361,3.0247789442687205,Lille_50.636872_3.024779,Lille
20,0,19,1,1,1,10,24,0,0,1,13,13,3,142,319,50.6368723360361,3.031880349802311,Lille_50.636872_3.031880,Lille
9,0,18,0,2,1,9,22,0,0,1,12,6,3,114,283,50.6368723360361,3.035431052569106,Lille_50.636872_3.035431,Lille
7,0,16,0,1,0,5,26,0,0,1,12,6,3,125,305,50.6368723360361,3.038981755335901,Lille_50.636872_3.038982,Lille
10,0,17,0,1,0,9,20,2,2,0,12,7,1,184,360,50.6368723360361,3.0425324581026962,Lille_50.636872_3.042532,Lille
16,0,21,0,1,0,14,20,2,4,0,12,15,1,218,413,50.6368723360361,3.0460831608694914,Lille_50.636872_3.046083,Lille
48,0,36,3,2,0,15,29,3,12,0,11,41,1,236,516,50.6368723360361,3.0496338636362865,Lille_50.636872_3.049634,Lille
123,0,78,9,3,0,15,26,8,41,0,9,71,2,232,680,50.6368723360361,3.0531845664030817,Lille_50.636872_3.053185,Lille
414,21,174,17,4,1,11,31,11,108,3,10,91,2,267,1206,50.6368723360361,3.056735269169877,Lille_50.636872_3.056735,Lille
740,41,230,19,8,1,8,37,19,160,3,7,116,3,290,1708,50.6368723360361,3.060285971936672,Lille_50.636872_3.060286,Lille
813,41,268,18,9,3,19,36,33,170,4,5,107,3,443,2026,50.6368723360361,3.063836674703467,Lille_50.636872_3.063837,Lille
